"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Stromatoporida"
"Access Time","Fri 2026-01-02 02:57:31 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Stromatoporida"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0312"
"Records Found","560"
"Records Returned","560"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"716918","occ","","","76963","Pseudotrupetostroma anacontentoae n. sp.","genus","3425","species not entered","Pseudotrupetostroma","genus","3425","Emsian","","410.62","393.47","26031"
"716961","occ","","","76980","Syringostromella zintchenkovi","species","279110","","Syringostromella zintchenkovi","species","279110","Emsian","","410.62","393.47","26031"
"716979","occ","","","28047","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Late Givetian","Early Frasnian","383.4","379","26037"
"717454","occ","","","76992","Stromatoporida indet.","order","108080","","Stromatoporida","order","108080","Eifelian","","393.47","387.95","26047"
"717585","occ","","","77049","Stromatopora concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","Givetian","393.47","382.31","26037"
"717907","occ","","","77073","Stromatopora concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26037"
"721284","occ","","","77411","Stromatopora impexa","genus","3442","species not entered","Stromatopora","genus","3442","Sheinwoodian","","432.9","430.6","26204"
"722737","occ","","","77536","Syringostromella tenerrima","genus","3450","species not entered","Syringostromella","genus","3450","Homerian","","430.6","426.7","26230"
"722740","occ","","","77536","Syringostromella sp.","genus","3450","","Syringostromella","genus","3450","Homerian","","430.6","426.7","26230"
"722741","occ","","","77536","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Homerian","","430.6","426.7","26230"
"724011","occ","","","77743","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","26258"
"724023","occ","","","77748","Stromatopora cooperi","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26260"
"724024","occ","","","77748","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","26260"
"724049","occ","","","77752","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","26260"
"724058","occ","","","77756","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","26260"
"725117","occ","","","77872","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","26285"
"725374","occ","","","77917","Pseudoactinodictyon bullulosum","species","133182","recombined as","Salairella bullulosa","species","133182","Givetian","Frasnian","387.95","372.15","26299"
"725375","occ","","","77917","Stromatopora asterisca","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","Frasnian","387.95","372.15","26299"
"731583","occ","","","78493","Stromatoporida aff. saginata","order","108080","species not entered","Stromatoporida","order","108080","Eifelian","","393.47","387.95","26393"
"731585","occ","","","78493","Stromatopora concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","","393.47","387.95","26393"
"731586","occ","","","78493","Stromatopora aff. concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","","393.47","387.95","26393"
"731587","occ","","","78493","Stromatopora pachytexta","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","","393.47","387.95","26393"
"731603","occ","","","78569","Stromatopora concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","","393.47","387.95","26415"
"731605","occ","","","78569","Stromatopora pachytexta","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","","393.47","387.95","26415"
"733740","occ","","","78717","Stromatopora ex gr. discoidea","species","464356","","Stromatopora discoidea","species","464355","Wenlock","","432.9","426.7","26470"
"735608","occ","","","78972","Syringostromella incrustanta","genus","3450","species not entered","Syringostromella","genus","3450","Ludfordian","","425","422.7","26528"
"735623","occ","","","78973","Stromatopora cylindricum","genus","3442","species not entered","Stromatopora","genus","3442","Lochkovian","Pragian","419.62","410.62","26528"
"735624","occ","","","78973","Stromatopora ? longipillaris","genus","3442","species not entered","Stromatopora","genus","3442","Lochkovian","Pragian","419.62","410.62","26528"
"735763","occ","","","78984","Stromatopora ? longipillaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","26528"
"735776","occ","","","78985","Stromatopora ? raikazaki","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","","393.47","387.95","26528"
"735777","occ","","","78985","Stromatopora ? concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","","393.47","387.95","26528"
"735778","occ","","","78985","Stromatopora ex gr. hupschii","species","468316","misspelling of, recombined as","Stromatopora huepschii","species","424975","Eifelian","","393.47","387.95","26528"
"735779","occ","","","78985","Stromatopora ex gr. hices","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","","393.47","387.95","26528"
"735780","occ","","","78985","Stromatopora aff. adleri","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","","393.47","387.95","26528"
"735781","occ","","","78985","Syringostromella schirdagica","genus","3450","species not entered","Syringostromella","genus","3450","Eifelian","","393.47","387.95","26528"
"735896","occ","","","79018","Stromatopora cylindrica","genus","3442","species not entered","Stromatopora","genus","3442","Lochkovian","","419.62","413.02","26539"
"735898","occ","","","79018","Salairella prima n. sp.","species","118296","","Salairella prima","species","118296","Lochkovian","","419.62","413.02","26539"
"740067","occ","","","79496","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Middle Givetian","","385.9","383.4","26693"
"740085","occ","","","79555","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Middle Givetian","","385.9","383.4","26693"
"740099","occ","","","79558","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Frasnian","","382.31","372.15","26693"
"740724","occ","","","79642","Stromatopora bekkeri","genus","3442","species not entered","Stromatopora","genus","3442","Ludlow","","426.7","422.7","26709"
"740741","occ","","","79642","Syringostromella borealis","genus","3450","species not entered","Syringostromella","genus","3450","Ludlow","","426.7","422.7","26709"
"740805","occ","","","79645","Syringostromella borealis","genus","3450","species not entered","Syringostromella","genus","3450","Ludlow","","426.7","422.7","26709"
"741683","occ","","","79717","Stromatopora racemifera","genus","3442","species not entered","Stromatopora","genus","3442","Gedinnine","","419.62","413.02","26709"
"741686","occ","","","79718","Stromatopora dybowskii","genus","3442","species not entered","Stromatopora","genus","3442","Gedinnine","","419.62","413.02","26709"
"741690","occ","","","79719","Stromatopora colliculata","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26709"
"741697","occ","","","79720","Stromatopora colliculata","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26709"
"741708","occ","","","79722","Syringostromella zintchenkovi","species","279110","","Syringostromella zintchenkovi","species","279110","Givetian","Frasnian","387.95","372.15","26709"
"741717","occ","","","79723","Stromatopora colliculata","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26709"
"743375","occ","","","79809","Syringostromella borealis","genus","3450","species not entered","Syringostromella","genus","3450","Ludfordian","","425","422.7","21265"
"743383","occ","","","79810","Syringostromella borealis","genus","3450","species not entered","Syringostromella","genus","3450","Ludfordian","","425","422.7","21265"
"743390","occ","","","79810","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Ludfordian","","425","422.7","21265"
"743404","occ","","","79814","Stromatopora clarkei","genus","3442","species not entered","Stromatopora","genus","3442","Ludfordian","","425","422.7","26841"
"744652","occ","","","79877","Stromatopora bekkeri","genus","3442","species not entered","Stromatopora","genus","3442","Gorstian","","426.7","425","26841"
"744653","occ","","","79877","""Stromatopora"" lamellosa","genus","3442","species not entered","Stromatopora","genus","3442","Gorstian","","426.7","425","26841"
"744667","occ","","","79878","Syringostromella borealis","genus","3450","species not entered","Syringostromella","genus","3450","Ludfordian","","425","422.7","26841"
"744675","occ","","","79879","? Syringostromella yavorskyi","genus","3450","species not entered","Syringostromella","genus","3450","Sheinwoodian","","432.9","430.6","26841"
"744678","occ","","","79880","Syringostromella cf. aspectabilis","genus","3450","species not entered","Syringostromella","genus","3450","Sheinwoodian","","432.9","430.6","26841"
"744731","occ","","","79881","Stromatopora carteri","genus","3442","species not entered","Stromatopora","genus","3442","Wenlock","","432.9","426.7","26847"
"744732","occ","","","79881","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Wenlock","","432.9","426.7","26847"
"750255","occ","","","80272","Stromatopora dubia","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26992"
"750256","occ","","","80272","Stromatopora cf. irregularis","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26992"
"750257","occ","","","80272","Stromatopora sublamellate","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26992"
"750258","occ","","","80272","Stromatopora hupschii","species","468316","misspelling of, recombined as","Stromatopora huepschii","species","424975","Givetian","","387.95","382.31","26992"
"750260","occ","","","80272","Stromatopora ertangensis","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26992"
"750261","occ","","","80272","Stromatopora sinopachytexta","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26992"
"750262","occ","","","80272","Stromatopora cf. cimacensis","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26992"
"750263","occ","","","80272","Stromatopora mailieuxi","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26992"
"750264","occ","","","80272","Stromatopora terretiuscula","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","26992"
"750503","occ","","","80272","Ferestromatopora mammillaris","genus","3379","species not entered","Ferestromatopora","genus","3379","Givetian","","387.95","382.31","26992"
"750512","occ","","","80272","Syringostromella borealis","genus","3450","species not entered","Syringostromella","genus","3450","Givetian","","387.95","382.31","26992"
"750513","occ","","","80272","Salairella cf. aspera","genus","3430","species not entered","Salairella","genus","3430","Givetian","","387.95","382.31","26992"
"750555","occ","","","80292","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","27000"
"750565","occ","","","80293","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","27000"
"750574","occ","","","80294","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","27000"
"750583","occ","","","80295","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","27000"
"752655","occ","","","80587","Taleastroma simplex","genus","3451","species not entered","Taleastroma","genus","3451","Emsian","","410.62","393.47","27059"
"752662","occ","","","80587","Stromatopora avrensis","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","27059"
"752665","occ","","","80588","Taleastroma sp.","genus","3451","","Taleastroma","genus","3451","Emsian","","410.62","393.47","27059"
"752714","occ","","","80581","Taleastroma logansportense","species","463860","","Taleastroma logansportense","species","463859","Emsian","Eifelian","410.62","387.95","27059"
"753020","occ","","","80628","Taleastroma sp.","genus","3451","","Taleastroma","genus","3451","Emsian","Eifelian","410.62","387.95","27059"
"753031","occ","","","80629","Taleastroma sp.","genus","3451","","Taleastroma","genus","3451","Emsian","","410.62","393.47","27059"
"753041","occ","","","80631","Taleastroma simplex","genus","3451","species not entered","Taleastroma","genus","3451","Emsian","","410.62","393.47","27059"
"753046","occ","","","80632","Taleastroma simplex","genus","3451","species not entered","Taleastroma","genus","3451","Emsian","","410.62","393.47","27059"
"753053","occ","","","80633","Stromatopora ex gr. concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27059"
"753054","occ","","","80633","Taleastroma sp.","genus","3451","","Taleastroma","genus","3451","Givetian","","387.95","382.31","27059"
"753060","occ","","","80634","Stromatopora ex gr. concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27059"
"753061","occ","","","80634","Taleastroma sp.","genus","3451","","Taleastroma","genus","3451","Givetian","","387.95","382.31","27059"
"753079","occ","","","80639","Salairella sp.","genus","3430","","Salairella","genus","3430","Eifelian","","393.47","387.95","27059"
"753085","occ","","","80640","Salairella sp.","genus","3430","","Salairella","genus","3430","Eifelian","","393.47","387.95","27059"
"753086","occ","","","80640","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Eifelian","","393.47","387.95","27059"
"753100","occ","","","80641","Taleastroma <sp.1>","genus","3451","","Taleastroma","genus","3451","Eifelian","","393.47","387.95","27059"
"753107","occ","","","80642","Taleastroma simplex","genus","3451","species not entered","Taleastroma","genus","3451","Eifelian","","393.47","387.95","27059"
"753121","occ","","","80645","Taleastroma logansportense","species","463860","","Taleastroma logansportense","species","463859","Eifelian","","393.47","387.95","27059"
"760583","occ","","","81292","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Late Givetian","","383.4","382.31","27395"
"763442","occ","","","81608","Neosyringostroma boiarschinovi","genus","3404","species not entered","Neosyringostroma","genus","3404","Givetian","","387.95","382.31","27541"
"764789","occ","","","81665","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","Frasnian","387.95","372.15","27580"
"765787","occ","","","81749","Syringostromella sp.","genus","3450","","Syringostromella","genus","3450","Lochkovian","","419.62","413.02","27606"
"765839","occ","","","81750","Syringostromella sp.","genus","3450","","Syringostromella","genus","3450","Pragian","","413.02","410.62","27606"
"766109","occ","","","81790","Syringostromella sp.","genus","3450","","Syringostromella","genus","3450","Pragian","Early Emsian","413.02","399.5","27606"
"766235","occ","","","81794","Syringostromella zintchenkovi","species","279110","","Syringostromella zintchenkovi","species","279110","Pragian","Early Emsian","413.02","399.5","27606"
"766881","occ","","","81856","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","27615"
"766892","occ","","","81859","Stromatopora cimacensis","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27617"
"767189","occ","","","81892","Stromatopora constellata","genus","3442","species not entered","Stromatopora","genus","3442","Aeronian","","440.5","438.6","27610"
"768269","occ","","","82071","Glyptostromoides <sp. A>","genus","3384","","Glyptostromoides","genus","3384","Givetian","","387.95","382.31","27675"
"768270","occ","","","82071","Pseudotrupetostroma vitreum","genus","3425","species not entered","Pseudotrupetostroma","genus","3425","Givetian","","387.95","382.31","27675"
"768274","occ","","","82072","Taleastroma logansportense","species","463860","","Taleastroma logansportense","species","463859","Givetian","","387.95","382.31","27675"
"768275","occ","","","82072","Pseudotrupetostroma vitreum","genus","3425","species not entered","Pseudotrupetostroma","genus","3425","Givetian","","387.95","382.31","27675"
"768286","occ","","","82073","Stromatopora huepschii","species","424976","","Stromatopora huepschii","species","424975","Givetian","","387.95","382.31","27677"
"768287","occ","","","82073","Stromatopora dubia","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27677"
"768288","occ","","","82073","Stromatopora liujingensis","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27677"
"768290","occ","","","82073","Ferestromatopora tylganensis","genus","3379","species not entered","Ferestromatopora","genus","3379","Givetian","","387.95","382.31","27677"
"768291","occ","","","82073","Ferestromatopora crasselaminata","genus","3379","species not entered","Ferestromatopora","genus","3379","Givetian","","387.95","382.31","27677"
"768292","occ","","","82073","Ferestromatopora conferta","genus","3379","species not entered","Ferestromatopora","genus","3379","Givetian","","387.95","382.31","27677"
"768293","occ","","","82073","Taleastroma cf. irregulare","genus","3451","species not entered","Taleastroma","genus","3451","Givetian","","387.95","382.31","27677"
"768295","occ","","","82073","Salairella sp.","genus","3430","","Salairella","genus","3430","Givetian","","387.95","382.31","27677"
"768507","occ","","","82104","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","27679"
"770262","occ","","","82483","Stromatopora ex gr. huepschii","species","424976","","Stromatopora huepschii","species","424975","Late Givetian","","383.4","382.31","27779"
"770268","occ","","","82483","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Late Givetian","","383.4","382.31","27779"
"770296","occ","","","82485","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Late Givetian","","383.4","382.31","27779"
"770322","occ","","","82486","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Late Givetian","","383.4","382.31","27779"
"771059","occ","","","82561","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Late Givetian","","383.4","382.31","27779"
"771152","occ","","","82564","Stromatopora concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Late Givetian","","383.4","382.31","27779"
"771181","occ","","","82565","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Late Givetian","","383.4","382.31","26037"
"771519","occ","","","82610","Stromatopora minutitexta","genus","3442","species not entered","Stromatopora","genus","3442","Frasnian","","382.31","372.15","27804"
"771520","occ","","","82610","Taleastroma confertum","genus","3451","species not entered","Taleastroma","genus","3451","Frasnian","","382.31","372.15","27804"
"771532","occ","","","82611","Stromatopora cooperi","genus","3442","species not entered","Stromatopora","genus","3442","Frasnian","","382.31","372.15","27804"
"771533","occ","","","82611","Stromatopora spissa","genus","3442","species not entered","Stromatopora","genus","3442","Frasnian","","382.31","372.15","27804"
"771534","occ","","","82611","Stromatopora stricta","genus","3442","species not entered","Stromatopora","genus","3442","Frasnian","","382.31","372.15","27804"
"771535","occ","","","82611","Stromatopora minutitexta","genus","3442","species not entered","Stromatopora","genus","3442","Frasnian","","382.31","372.15","27804"
"771536","occ","","","82611","Ferestromatopora uchtensis","genus","3379","species not entered","Ferestromatopora","genus","3379","Frasnian","","382.31","372.15","27804"
"771537","occ","","","82611","Ferestromatopora cellulosa","genus","3379","species not entered","Ferestromatopora","genus","3379","Frasnian","","382.31","372.15","27804"
"771538","occ","","","82611","Ferestromatopora dubia","genus","3379","species not entered","Ferestromatopora","genus","3379","Frasnian","","382.31","372.15","27804"
"771556","occ","","","82612","Stromatopora cooperi","genus","3442","species not entered","Stromatopora","genus","3442","Early Frasnian","Middle Frasnian","382.31","375.2","27804"
"771557","occ","","","82612","Ferestromatopora percanaliculata","species","148946","","Ferestromatopora percanaliculata","species","148833","Early Frasnian","Middle Frasnian","382.31","375.2","27804"
"772355","occ","","","82744","Stromatopora undata","genus","3442","species not entered","Stromatopora","genus","3442","Middle Frasnian","","379","375.2","27804"
"772356","occ","","","82744","Stromatopora minutitexta","genus","3442","species not entered","Stromatopora","genus","3442","Middle Frasnian","","379","375.2","27804"
"772357","occ","","","82744","Ferestromatopora parksi","species","133187","","Ferestromatopora parksi","species","133187","Middle Frasnian","","379","375.2","27804"
"773316","occ","","","82900","Ferestromatopora uchtensis","genus","3379","species not entered","Ferestromatopora","genus","3379","Frasnian","","382.31","372.15","27804"
"773317","occ","","","82900","Ferestromatopora talovensis","genus","3379","species not entered","Ferestromatopora","genus","3379","Frasnian","","382.31","372.15","27804"
"773318","occ","","","82900","Ferestromatopora krupennikovi","genus","3379","species not entered","Ferestromatopora","genus","3379","Frasnian","","382.31","372.15","27804"
"773328","occ","","","82901","Ferestromatopora parksi","species","133187","","Ferestromatopora parksi","species","133187","Givetian","","387.95","382.31","27804"
"773329","occ","","","82901","Ferestromatopora cellulosa","genus","3379","species not entered","Ferestromatopora","genus","3379","Givetian","","387.95","382.31","27804"
"773330","occ","","","82901","Ferestromatopora talovensis","genus","3379","species not entered","Ferestromatopora","genus","3379","Givetian","","387.95","382.31","27804"
"773331","occ","","","82901","Ferestromatopora krupennikovi","genus","3379","species not entered","Ferestromatopora","genus","3379","Givetian","","387.95","382.31","27804"
"773346","occ","","","82904","Ferestromatopora dubia","genus","3379","species not entered","Ferestromatopora","genus","3379","Early Frasnian","","382.31","379","27804"
"773365","occ","","","82907","Stromatopora cooperi","genus","3442","species not entered","Stromatopora","genus","3442","Early Frasnian","","382.31","379","27804"
"773366","occ","","","82907","Stromatopora undata","genus","3442","species not entered","Stromatopora","genus","3442","Early Frasnian","","382.31","379","27804"
"773526","occ","","","82920","Stromatopora cooperi","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","Frasnian","387.95","372.15","27804"
"773527","occ","","","82920","Stromatopora minutitexta","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","Frasnian","387.95","372.15","27804"
"773528","occ","","","82920","Ferestromatopora parksi","species","133187","","Ferestromatopora parksi","species","133187","Givetian","Frasnian","387.95","372.15","27804"
"773529","occ","","","82920","Ferestromatopora krupennikovi","genus","3379","species not entered","Ferestromatopora","genus","3379","Givetian","Frasnian","387.95","372.15","27804"
"773962","occ","","","83035","Stromatopora colliculata","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27804"
"773963","occ","","","83035","Stromatopora divergens","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27804"
"773964","occ","","","83035","Stromatopora mononensis","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27804"
"773965","occ","","","83035","Ferestromatopora parksi","species","133187","","Ferestromatopora parksi","species","133187","Givetian","","387.95","382.31","27804"
"773968","occ","","","83035","Neosyringostroma logansportense","genus","3404","species not entered","Neosyringostroma","genus","3404","Givetian","","387.95","382.31","27804"
"775097","occ","","","83232","Stromatopora cooperi","genus","3442","species not entered","Stromatopora","genus","3442","Early Frasnian","","382.31","379","27950"
"775166","occ","","","83236","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Late Frasnian","","375.2","372.15","27950"
"775167","occ","","","83236","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Late Frasnian","","375.2","372.15","27950"
"775168","occ","","","83236","Taleastroma condensum n. sp.","species","131323","","Taleastroma condensum","species","131323","Late Frasnian","","375.2","372.15","27950"
"775181","occ","","","81594","Stromatopora cooperi","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27951"
"775182","occ","","","81594","Stromatopora huepschii","species","424976","","Stromatopora huepschii","species","424975","Givetian","","387.95","382.31","27951"
"775183","occ","","","81594","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","27951"
"775184","occ","","","81594","Ferestromatopora parksi","species","133187","","Ferestromatopora parksi","species","133187","Givetian","","387.95","382.31","27951"
"775185","occ","","","81594","Ferestromatopora krupennikovi","genus","3379","species not entered","Ferestromatopora","genus","3379","Givetian","","387.95","382.31","27951"
"775186","occ","","","81594","Ferestromatopora cf. contexta","species","463856","recombined as","Arctostroma contextum","species","463856","Givetian","","387.95","382.31","27951"
"775577","occ","","","83244","Stromatopora concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27952"
"775835","occ","","","83248","Stromatopora boiarschinovi","species","463861","","Taleastroma logansportense","species","463859","Pragian","","413.02","410.62","27952"
"775836","occ","","","83248","Syringostromella aff. perfectum","genus","3450","species not entered","Syringostromella","genus","3450","Pragian","","413.02","410.62","27952"
"776161","occ","","","83288","Stromatopora concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27952"
"776260","occ","","","83291","Salairella sp.","genus","3430","","Salairella","genus","3430","Pragian","","413.02","410.62","27952"
"776304","occ","","","83294","Syringostromella cf. zintchenkoi","genus","3450","species not entered","Syringostromella","genus","3450","Emsian","","410.62","393.47","27952"
"776347","occ","","","83298","Stromatopora concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","27952"
"776684","occ","","","83321","Stromatopora concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","","393.47","387.95","27952"
"776777","occ","","","83329","Stromatopora huepschii","species","424976","","Stromatopora huepschii","species","424975","Emsian","","410.62","393.47","27952"
"777304","occ","","","83394","Syringostromella columnaris","genus","3450","species not entered","Syringostromella","genus","3450","Pragian","","413.02","410.62","28001"
"777310","occ","","","83395","Syringostromella columnaris","genus","3450","species not entered","Syringostromella","genus","3450","Pragian","","413.02","410.62","28001"
"777337","occ","","","83398","Salairella perinsignis","genus","3430","species not entered","Salairella","genus","3430","Pragian","","413.02","410.62","28001"
"777346","occ","","","83399","Salairella perinsignis","genus","3430","species not entered","Salairella","genus","3430","Pragian","","413.02","410.62","28001"
"777688","occ","","","83469","Syringostromella columnaris","genus","3450","species not entered","Syringostromella","genus","3450","Pragian","","413.02","410.62","28001"
"778061","occ","","","83543","Pseudoactinodictyon bullulosum","species","133182","recombined as","Salairella bullulosa","species","133182","Frasnian","","382.31","372.15","28028"
"778064","occ","","","83544","Pseudoactinodictyon bullulosum","species","133182","recombined as","Salairella bullulosa","species","133182","Frasnian","","382.31","372.15","28028"
"778070","occ","","","83544","Ferestromatopora contexta","species","463856","recombined as","Arctostroma contextum","species","463856","Frasnian","","382.31","372.15","28028"
"778072","occ","","","83544","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28028"
"778075","occ","","","83544","Stromatopora mikkwaensis","species","133181","","Arctostroma contextum","species","463856","Frasnian","","382.31","372.15","28028"
"778076","occ","","","83545","Pseudoactinodictyon bullulosum","species","133182","recombined as","Salairella bullulosa","species","133182","Frasnian","","382.31","372.15","28028"
"778082","occ","","","83545","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28028"
"778085","occ","","","83545","Stromatopora mikkwaensis","species","133181","","Arctostroma contextum","species","463856","Frasnian","","382.31","372.15","28028"
"778086","occ","","","83545","Ferestromatopora parksi","species","133187","","Ferestromatopora parksi","species","133187","Frasnian","","382.31","372.15","28028"
"778087","occ","","","83545","Ferestromatopora contexta","species","463856","recombined as","Arctostroma contextum","species","463856","Frasnian","","382.31","372.15","28028"
"778088","occ","","","83546","Pseudoactinodictyon bullulosum","species","133182","recombined as","Salairella bullulosa","species","133182","Frasnian","","382.31","372.15","28028"
"778094","occ","","","83546","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28028"
"778096","occ","","","83546","Stromatopora mikkwaensis","species","133181","","Arctostroma contextum","species","463856","Frasnian","","382.31","372.15","28028"
"778097","occ","","","83546","Ferestromatopora parksi","species","133187","","Ferestromatopora parksi","species","133187","Frasnian","","382.31","372.15","28028"
"778105","occ","","","83547","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28028"
"778113","occ","","","83548","Taleastroma steleforme n. sp.","species","131808","","Taleastroma steleforme","species","131808","Frasnian","","382.31","372.15","28028"
"778125","occ","","","83549","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28028"
"778553","occ","","","83636","Ferestromatopora jacquensis","genus","3379","species not entered","Ferestromatopora","genus","3379","Frasnian","","382.31","372.15","28052"
"778574","occ","","","83638","Stromatopora cf. cooperi","genus","3442","species not entered","Stromatopora","genus","3442","Frasnian","","382.31","372.15","28052"
"778595","occ","","","83643","Stromatopora cf. cooperi","genus","3442","species not entered","Stromatopora","genus","3442","Frasnian","","382.31","372.15","28052"
"778601","occ","","","83643","Taleastroma lenzi","species","133927","","Taleastroma lenzi","species","133927","Frasnian","","382.31","372.15","28052"
"778613","occ","","","83645","Stromatopora cf. cooperi","genus","3442","species not entered","Stromatopora","genus","3442","Frasnian","","382.31","372.15","28052"
"778662","occ","","","83660","Taleastroma lenzi","species","133927","","Taleastroma lenzi","species","133927","Frasnian","","382.31","372.15","28052"
"778667","occ","","","83662","Taleastroma lenzi","species","133927","","Taleastroma lenzi","species","133927","Frasnian","","382.31","372.15","28052"
