"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Syringostromatida"
"Access Time","Fri 2026-01-02 02:57:50 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Syringostromatida"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0219"
"Records Found","616"
"Records Returned","616"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"574932","occ","","","60429","Parallelopora florida","genus","3409","species not entered","Parallelopora","genus","3409","Pragian","","413.02","410.62","17382"
"574941","occ","","","60433","Atopostroma frustulum","genus","3350","species not entered","Atopostroma","genus","3350","Pragian","","413.02","410.62","17382"
"574962","occ","","","60435","Atopostroma contextum","genus","3350","species not entered","Atopostroma","genus","3350","Pragian","","413.02","410.62","17382"
"574964","occ","","","60435","Atopostroma frustulum","genus","3350","species not entered","Atopostroma","genus","3350","Pragian","","413.02","410.62","17382"
"574965","occ","","","60435","Parallelopora florida","genus","3409","species not entered","Parallelopora","genus","3409","Pragian","","413.02","410.62","17382"
"589050","occ","","","62135","Stachyodes australe","genus","3436","species not entered","Stachyodes","genus","3436","Frasnian","","382.31","372.15","17951"
"589052","occ","","","62137","Stachyodes cf. costulata","species","424980","","Stachyodes costulata","species","424980","Frasnian","","382.31","372.15","17951"
"589069","occ","","","62145","Habrostroma cf. dubia","genus","3385","species not entered","Habrostroma","genus","3385","Frasnian","","382.31","372.15","17951"
"589070","occ","","","62145","Habrostroma sp.","genus","3385","","Habrostroma","genus","3385","Frasnian","","382.31","372.15","17951"
"589082","occ","","","62146","Habrostroma sp.","genus","3385","","Habrostroma","genus","3385","Frasnian","","382.31","372.15","17951"
"589221","occ","","","62171","Stachyodes (Sphaerostroma) sp.","genus","3436","species not entered","Stachyodes","genus","3436","Eifelian","","393.47","387.95","17955"
"589224","occ","","","62171","Parallelopora goldfussi","species","440590","","Parallelopora goldfussi","species","440590","Eifelian","","393.47","387.95","17955"
"589241","occ","","","62173","Stachyodes (Stachyodes) radiata","species","424979","variant of","Stachyodes radiata","species","424979","Early Givetian","","387.95","385.9","17955"
"594335","occ","","","62900","Syringostroma cylindricum","genus","3449","species not entered","Syringostroma","genus","3449","Eifelian","","393.47","387.95","18142"
"594336","occ","","","62900","Syringostroma densum","genus","3449","species not entered","Syringostroma","genus","3449","Eifelian","","393.47","387.95","18142"
"594337","occ","","","62900","Syringostroma nodulatum","genus","3449","species not entered","Syringostroma","genus","3449","Eifelian","","393.47","387.95","18142"
"594338","occ","","","62900","Syringostroma pustulosum","genus","3449","species not entered","Syringostroma","genus","3449","Eifelian","","393.47","387.95","18142"
"594339","occ","","","62900","? Habrostroma beachvillensis","genus","3385","species not entered","Habrostroma","genus","3385","Eifelian","","393.47","387.95","18142"
"594340","occ","","","62900","Habrostroma larocquei","genus","3385","species not entered","Habrostroma","genus","3385","Eifelian","","393.47","387.95","18142"
"594341","occ","","","62900","Habrostroma marpleae","genus","3385","species not entered","Habrostroma","genus","3385","Eifelian","","393.47","387.95","18142"
"596532","occ","","","63212","Parallelopora ornata n. sp.","genus","3409","species not entered","Parallelopora","genus","3409","Ludlow","","426.7","422.7","18193"
"596936","occ","","","63277","Atopostroma tuntouense","genus","3350","species not entered","Atopostroma","genus","3350","Lochkovian","Pragian","419.62","410.62","18200"
"596941","occ","","","63277","Parallelostroma microporum","species","319093","","Parallelostroma microporum","species","319092","Lochkovian","Pragian","419.62","410.62","18200"
"596944","occ","","","63277","Syringostroma praecox n. sp.","genus","3449","species not entered","Syringostroma","genus","3449","Lochkovian","Pragian","419.62","410.62","18200"
"596945","occ","","","63277","Habrostroma sp.","genus","3385","","Habrostroma","genus","3385","Lochkovian","Pragian","419.62","410.62","18200"
"596986","occ","","","63286","Atopostroma tuntouense","genus","3350","species not entered","Atopostroma","genus","3350","Lochkovian","Pragian","419.62","410.62","18200"
"596987","occ","","","63286","Parallelostroma microporum","species","319093","","Parallelostroma microporum","species","319092","Lochkovian","Pragian","419.62","410.62","18200"
"596989","occ","","","63286","Syringostroma praecox","genus","3449","species not entered","Syringostroma","genus","3449","Lochkovian","Pragian","419.62","410.62","18200"
"597014","occ","","","63287","Parallelostroma microporum","species","319093","","Parallelostroma microporum","species","319092","Lochkovian","Pragian","419.62","410.62","18200"
"608523","occ","","","65045","Parallelostroma sp.","genus","3410","","Parallelostroma","genus","3410","Ludfordian","","425","422.7","6158"
"621690","occ","","","66955","Parallelopora campbelli","genus","3409","species not entered","Parallelopora","genus","3409","Eifelian","","393.47","387.95","19072"
"621692","occ","","","66955","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Eifelian","","393.47","387.95","19072"
"663222","occ","","","71423","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","24144"
"663565","occ","","","71458","Stachyodes verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","24147"
"663588","occ","","","71462","Stachyodes verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","24147"
"663595","occ","","","71462","Parallelopora sp.","genus","3409","","Parallelopora","genus","3409","Givetian","","387.95","382.31","24147"
"663601","occ","","","71463","Stachyodes verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","24147"
"663607","occ","","","71464","Stachyodes verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","24147"
"663619","occ","","","71465","Stachyodes verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","24147"
"663632","occ","","","71469","Stachyodes verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","24147"
"688382","occ","","","74031","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Gedinnine","","419.62","413.02","24845"
"698394","occ","","","75031","Stachyodes verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Frasnian","","382.31","372.15","25300"
"698402","occ","","","75031","Stachyodes australe","genus","3436","species not entered","Stachyodes","genus","3436","Frasnian","","382.31","372.15","25300"
"698412","occ","","","75031","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Frasnian","","382.31","372.15","25300"
"699324","occ","","","75083","Stachyodes australe","genus","3436","species not entered","Stachyodes","genus","3436","Frasnian","","382.31","372.15","25300"
"699363","occ","","","75084","Syringostroma cf. densum","genus","3449","species not entered","Syringostroma","genus","3449","Pragian","","413.02","410.62","25347"
"699369","occ","","","75084","Parallelostroma cf. multicolumnum","species","119112","","Parallelostroma multicolumnum","species","119112","Pragian","","413.02","410.62","25347"
"699875","occ","","","75184","Syringostroma barretti","species","319091","","Parallelostroma microporum","species","319092","Lochkovian","","419.62","413.02","25377"
"704053","occ","","","75570","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","25512"
"705558","occ","","","75720","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Frasnian","","382.31","372.15","25571"
"706127","occ","","","75763","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","25611"
"715202","occ","","","76657","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","25939"
"715679","occ","","","76756","Syringostroma barretti","species","319091","","Parallelostroma microporum","species","319092","Lochkovian","","419.62","413.02","25968"
"715993","occ","","","76851","Syringostroma barretti","species","319091","","Parallelostroma microporum","species","319092","Lochkovian","","419.62","413.02","25968"
"716920","occ","","","76963","Parallelostroma sinense","genus","3410","species not entered","Parallelostroma","genus","3410","Emsian","","410.62","393.47","26031"
"716977","occ","","","28047","Stachyodes verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Late Givetian","Early Frasnian","383.4","379","26037"
"719968","occ","","","77260","Parallelostroma sp.","genus","3410","","Parallelostroma","genus","3410","Telychian","","438.6","432.9","26165"
"724020","occ","","","77748","Stachyodes verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","26260"
"724021","occ","","","77748","Stachyodes caespitosa","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","26260"
"724022","occ","","","77748","Stachyodes costulata","species","424980","","Stachyodes costulata","species","424980","Givetian","","387.95","382.31","26260"
"724025","occ","","","77748","Syringostroma cf. clathrocoilona","genus","3449","species not entered","Syringostroma","genus","3449","Givetian","","387.95","382.31","26260"
"724048","occ","","","77752","Parallelopora cf. perpetua","species","131314","","Parallelopora perpetua","species","131314","Givetian","","387.95","382.31","26260"
"724050","occ","","","77752","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","26260"
"724062","occ","","","77756","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","26260"
"724351","occ","","","77787","Stachyodes costulata","species","424980","","Stachyodes costulata","species","424980","Givetian","","387.95","382.31","26260"
"724355","occ","","","77788","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","Frasnian","387.95","372.15","26272"
"724362","occ","","","77788","Syringostroma sp.","genus","3449","","Syringostroma","genus","3449","Givetian","Frasnian","387.95","372.15","26272"
"724434","occ","","","77792","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","Frasnian","387.95","372.15","20867"
"725376","occ","","","77917","Stachyodes costulata","species","424980","","Stachyodes costulata","species","424980","Givetian","Frasnian","387.95","372.15","26299"
"731578","occ","","","78493","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Eifelian","","393.47","387.95","26393"
"731580","occ","","","78493","Parallelopora aff. buecheliensis","genus","3409","species not entered","Parallelopora","genus","3409","Eifelian","","393.47","387.95","26393"
"731581","occ","","","78493","Parallelopora aff. huepschii","genus","3409","species not entered","Parallelopora","genus","3409","Eifelian","","393.47","387.95","26393"
"731584","occ","","","78493","Stachyodes aff. solitaria","genus","3436","species not entered","Stachyodes","genus","3436","Eifelian","","393.47","387.95","26393"
"731588","occ","","","78493","Syringostroma sp.","genus","3449","","Syringostroma","genus","3449","Eifelian","","393.47","387.95","26393"
"731601","occ","","","78569","Parallelopora aff. buecheliensis","genus","3409","species not entered","Parallelopora","genus","3409","Eifelian","","393.47","387.95","26415"
"731602","occ","","","78569","Stachyodes gracilis","genus","3436","species not entered","Stachyodes","genus","3436","Eifelian","","393.47","387.95","26415"
"731609","occ","","","78569","Syringostroma percanaliculata","genus","3449","species not entered","Syringostroma","genus","3449","Eifelian","","393.47","387.95","26415"
"731610","occ","","","78569","Syringostroma perfectum","genus","3449","species not entered","Syringostroma","genus","3449","Eifelian","","393.47","387.95","26415"
"731797","occ","","","78575","Stachyodes australe","genus","3436","species not entered","Stachyodes","genus","3436","Late Frasnian","","375.2","372.15","26421"
"735605","occ","","","78972","Parallelostroma typicum","genus","3410","species not entered","Parallelostroma","genus","3410","Ludfordian","","425","422.7","26528"
"735606","occ","","","78972","Parallelostroma ex gr. typicum","genus","3410","species not entered","Parallelostroma","genus","3410","Ludfordian","","425","422.7","26528"
"735607","occ","","","78972","Parallelostroma ex gr. dnestriensis","genus","3410","species not entered","Parallelostroma","genus","3410","Ludfordian","","425","422.7","26528"
"735625","occ","","","78973","Parallelostroma stellagerum","genus","3410","species not entered","Parallelostroma","genus","3410","Lochkovian","Pragian","419.62","410.62","26528"
"735782","occ","","","78985","Syringostroma aff. tenuitetilis","genus","3449","species not entered","Syringostroma","genus","3449","Eifelian","","393.47","387.95","26528"
"735922","occ","","","79020","Syringostroma perfectum","genus","3449","species not entered","Syringostroma","genus","3449","Lochkovian","","419.62","413.02","26539"
"735969","occ","","","79030","Parallelostroma grinchukense","genus","3410","species not entered","Parallelostroma","genus","3410","Ludlow","","426.7","422.7","26537"
"738873","occ","","","79380","Parallelostroma typicum","genus","3410","species not entered","Parallelostroma","genus","3410","Pridoli","Lochkovian","422.7","413.02","26625"
"738874","occ","","","79380","Parallelostroma kaugatomicum","genus","3410","species not entered","Parallelostroma","genus","3410","Pridoli","Lochkovian","422.7","413.02","26625"
"738875","occ","","","79380","Parallelostroma cf. barretti","species","319094","","Parallelostroma microporum","species","319092","Pridoli","Lochkovian","422.7","413.02","26625"
"738876","occ","","","79380","Parallelostroma keyserense","species","119114","","Parallelostroma keyserense","species","119114","Pridoli","Lochkovian","422.7","413.02","26625"
"738878","occ","","","79381","Parallelostroma kaugatomicum","genus","3410","species not entered","Parallelostroma","genus","3410","Pridoli","Lochkovian","422.7","413.02","26625"
"738879","occ","","","79381","Parallelostroma barretti","species","319094","","Parallelostroma microporum","species","319092","Pridoli","Lochkovian","422.7","413.02","26625"
"738880","occ","","","79381","Parallelostroma cf. barretti","species","319094","","Parallelostroma microporum","species","319092","Pridoli","Lochkovian","422.7","413.02","26625"
"738881","occ","","","79381","Parallelostroma keyserense n. sp.","species","119114","","Parallelostroma keyserense","species","119114","Pridoli","Lochkovian","422.7","413.02","26625"
"738882","occ","","","79381","Parallelostroma longicolumnum n. sp.","species","119113","","Parallelostroma longicolumnum","species","119113","Pridoli","Lochkovian","422.7","413.02","26625"
"738883","occ","","","79381","Parallelostroma multicolumnum n. sp.","species","119112","","Parallelostroma multicolumnum","species","119112","Pridoli","Lochkovian","422.7","413.02","26625"
"738884","occ","","","79382","Parallelostroma barretti","species","319094","","Parallelostroma microporum","species","319092","Pridoli","Lochkovian","422.7","413.02","26625"
"738885","occ","","","79382","Parallelostroma cf. barretti","species","319094","","Parallelostroma microporum","species","319092","Pridoli","Lochkovian","422.7","413.02","26625"
"738886","occ","","","79382","Parallelostroma keyserense","species","119114","","Parallelostroma keyserense","species","119114","Pridoli","Lochkovian","422.7","413.02","26625"
"739020","occ","","","79400","Columnostroma frutilosum","genus","3364","species not entered","Columnostroma","genus","3364","Wenlock","","432.9","426.7","26630"
"739031","occ","","","79401","Columnostroma frutilosum","genus","3364","species not entered","Columnostroma","genus","3364","Wenlock","","432.9","426.7","26630"
"739047","occ","","","79403","Columnostroma frutilosum","genus","3364","species not entered","Columnostroma","genus","3364","Wenlock","","432.9","426.7","26630"
"739051","occ","","","79406","Columnostroma frutilosum","genus","3364","species not entered","Columnostroma","genus","3364","Wenlock","","432.9","426.7","26630"
"739111","occ","","","79412","Parallelostroma sp.","genus","3410","","Parallelostroma","genus","3410","Llandovery","","443.1","432.9","26630"
"740143","occ","","","79561","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Eifelian","","393.47","387.95","26698"
"740185","occ","","","79573","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Emsian","","410.62","393.47","26699"
"740699","occ","","","79640","Parallelostroma pseudotuberculata","genus","3410","species not entered","Parallelostroma","genus","3410","Wenlock","","432.9","426.7","26709"
"740723","occ","","","79642","Parallelostroma malinovzyense","genus","3410","species not entered","Parallelostroma","genus","3410","Ludlow","","426.7","422.7","26709"
"740735","occ","","","79642","Parallelostroma tuberculatum","genus","3410","species not entered","Parallelostroma","genus","3410","Ludlow","","426.7","422.7","26709"
"740736","occ","","","79642","Parallelostroma ornata","genus","3410","species not entered","Parallelostroma","genus","3410","Ludlow","","426.7","422.7","26709"
"740740","occ","","","79642","Parallelostroma yavorskyi","genus","3410","species not entered","Parallelostroma","genus","3410","Ludlow","","426.7","422.7","26709"
"740796","occ","","","79645","Parallelostroma yavorskyi","genus","3410","species not entered","Parallelostroma","genus","3410","Ludlow","","426.7","422.7","26709"
"740797","occ","","","79645","Parallelostroma malinovzyense","genus","3410","species not entered","Parallelostroma","genus","3410","Ludlow","","426.7","422.7","26709"
"741682","occ","","","79717","Parallelostroma multilaminatum","genus","3410","species not entered","Parallelostroma","genus","3410","Gedinnine","","419.62","413.02","26709"
"741704","occ","","","79721","Parallelostroma dzinsetuense n. sp.","species","119799","","Parallelostroma dzinsetuense","species","119799","Givetian","","387.95","382.31","26709"
"743373","occ","","","79809","Parallelostroma typicum","genus","3410","species not entered","Parallelostroma","genus","3410","Ludfordian","","425","422.7","21265"
"743381","occ","","","79810","Parallelostroma typicum","genus","3410","species not entered","Parallelostroma","genus","3410","Ludfordian","","425","422.7","21265"
"743393","occ","","","79812","Parallelostroma sp.","genus","3410","","Parallelostroma","genus","3410","Ludfordian","","425","422.7","26227"
"743405","occ","","","79814","""Parallelopora"" ornata","genus","3409","species not entered","Parallelopora","genus","3409","Ludfordian","","425","422.7","26841"
"743407","occ","","","79814","Parallelostroma typicum","genus","3410","species not entered","Parallelostroma","genus","3410","Ludfordian","","425","422.7","26841"
"744657","occ","","","79877","Parallelostroma typicum","genus","3410","species not entered","Parallelostroma","genus","3410","Gorstian","","426.7","425","26841"
"744669","occ","","","79878","Parallelostroma typicum","genus","3410","species not entered","Parallelostroma","genus","3410","Ludfordian","","425","422.7","26841"
"750504","occ","","","80272","Stachyodes insignis","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","26992"
"750506","occ","","","80272","Parallelopora osttiolata","genus","3409","species not entered","Parallelopora","genus","3409","Givetian","","387.95","382.31","26992"
"750507","occ","","","80272","Parallelopora goldfussii","genus","3409","species not entered","Parallelopora","genus","3409","Givetian","","387.95","382.31","26992"
"752659","occ","","","80587","Atopostroma grossum","genus","3350","species not entered","Atopostroma","genus","3350","Emsian","","410.62","393.47","27059"
"753040","occ","","","80631","Atopostroma sp.","genus","3350","","Atopostroma","genus","3350","Emsian","","410.62","393.47","27059"
"753052","occ","","","80633","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","27059"
"753059","occ","","","80634","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","27059"
"756990","occ","","","81012","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Eifelian","","393.47","387.95","27253"
"757432","occ","","","81048","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","Frasnian","387.95","372.15","27253"
"757530","occ","","","81054","Stachyodes singularia","genus","3436","species not entered","Stachyodes","genus","3436","Eifelian","","393.47","387.95","27273"
"758353","occ","","","81119","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Frasnian","","382.31","372.15","27314"
"758365","occ","","","81120","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Frasnian","","382.31","372.15","27314"
"760582","occ","","","81292","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27395"
"763238","occ","","","81594","? Syringostroma confertum","genus","3449","species not entered","Syringostroma","genus","3449","Givetian","","387.95","382.31","27518"
"763239","occ","","","81594","? Syringostroma costulatum","genus","3449","species not entered","Syringostroma","genus","3449","Givetian","","387.95","382.31","27518"
"763240","occ","","","81594","Stachyodes verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","27518"
"763241","occ","","","81594","Stachyodes spongiosa","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","27518"
"763242","occ","","","81594","Stachyodes thomasclarki","species","463868","","Stachyodes thomasclarki","species","463868","Givetian","","387.95","382.31","27518"
"763248","occ","","","81595","? Syringostroma confertum","genus","3449","species not entered","Syringostroma","genus","3449","Frasnian","","382.31","372.15","27518"
"763249","occ","","","81595","? Syringostroma costulatum","genus","3449","species not entered","Syringostroma","genus","3449","Frasnian","","382.31","372.15","27518"
"763250","occ","","","81595","Stachyodes spongiosa","genus","3436","species not entered","Stachyodes","genus","3436","Frasnian","","382.31","372.15","27518"
"763251","occ","","","81595","Stachyodes thomasclarki","species","463868","","Stachyodes thomasclarki","species","463868","Frasnian","","382.31","372.15","27518"
"763282","occ","","","81602","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Pragian","Emsian","413.02","393.47","27272"
"764744","occ","","","76717","Parallelopora ? buecheliensis","genus","3409","species not entered","Parallelopora","genus","3409","Eifelian","","393.47","387.95","27574"
"764746","occ","","","76717","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Eifelian","","393.47","387.95","27574"
"764788","occ","","","81665","cf. Parallelopora sp.","genus","3409","","Parallelopora","genus","3409","Givetian","Frasnian","387.95","372.15","27580"
"765783","occ","","","81749","Parallelostroma malicentum","genus","3410","species not entered","Parallelostroma","genus","3410","Lochkovian","","419.62","413.02","27606"
"765784","occ","","","81749","Parallelostroma minusculum","genus","3410","species not entered","Parallelostroma","genus","3410","Lochkovian","","419.62","413.02","27606"
"765785","occ","","","81749","Columnostroma minutum","genus","3364","species not entered","Columnostroma","genus","3364","Lochkovian","","419.62","413.02","27606"
"765838","occ","","","81750","Columnostroma concinnum","genus","3364","species not entered","Columnostroma","genus","3364","Pragian","","413.02","410.62","27606"
"766106","occ","","","81790","Parallelostroma cf. devonicus","genus","3410","species not entered","Parallelostroma","genus","3410","Pragian","Early Emsian","413.02","399.5","27606"
"766107","occ","","","81790","Parallelopora orbiscula","genus","3409","species not entered","Parallelopora","genus","3409","Pragian","Early Emsian","413.02","399.5","27606"
"766285","occ","","","81796","Parallelopora cf. orbiscula","genus","3409","species not entered","Parallelopora","genus","3409","Pragian","","413.02","410.62","27606"
"768268","occ","","","82071","Stachyodes spongiosa","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","","387.95","382.31","27675"
"768276","occ","","","82071","Stachyodes thomasclarki","species","463868","","Stachyodes thomasclarki","species","463868","Givetian","","387.95","382.31","27675"
"768289","occ","","","82073","Parallelopora flexuosa","genus","3409","species not entered","Parallelopora","genus","3409","Givetian","","387.95","382.31","27677"
"768296","occ","","","82073","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","27677"
"768319","occ","","","82082","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","27679"
"768332","occ","","","82083","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","27679"
"768458","occ","","","82098","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","27679"
"768473","occ","","","82100","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","27679"
"768484","occ","","","82102","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","27679"
"768488","occ","","","82103","? Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","27679"
"768508","occ","","","82104","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Givetian","","387.95","382.31","27679"
"770261","occ","","","82483","Parallelopora buecheliensis","genus","3409","species not entered","Parallelopora","genus","3409","Late Givetian","","383.4","382.31","27779"
"770264","occ","","","82483","Syringostroma sp.","genus","3449","","Syringostroma","genus","3449","Late Givetian","","383.4","382.31","27779"
"770267","occ","","","82483","Stachyodes (Keega) jonelrayi","species","131809","variant of","Stachyodes jonelrayi","species","131809","Late Givetian","","383.4","382.31","27779"
"770271","occ","","","82483","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"770272","occ","","","82483","Stachyodes (Stachyodes) cf. verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"770273","occ","","","82483","Stachyodes (Stachyodes) costulata","species","424980","variant of","Stachyodes costulata","species","424980","Late Givetian","","383.4","382.31","27779"
"770274","occ","","","82483","Stachyodes (Stachyodes) cf. paralleloporoides","genus","3436","species not entered","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"770298","occ","","","82485","Syringostroma sp.","genus","3449","","Syringostroma","genus","3449","Late Givetian","","383.4","382.31","27779"
"770302","occ","","","82485","Stachyodes (Keega) jonelrayi","species","131809","variant of","Stachyodes jonelrayi","species","131809","Late Givetian","","383.4","382.31","27779"
"770306","occ","","","82485","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"770321","occ","","","82486","Stachyodes (Keega) jonelrayi","species","131809","variant of","Stachyodes jonelrayi","species","131809","Late Givetian","","383.4","382.31","27779"
"770323","occ","","","82486","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"771061","occ","","","82561","Syringostroma sp.","genus","3449","","Syringostroma","genus","3449","Late Givetian","","383.4","382.31","27779"
"771065","occ","","","82561","Stachyodes (Keega) jonelrayi","species","131809","variant of","Stachyodes jonelrayi","species","131809","Late Givetian","","383.4","382.31","27779"
"771069","occ","","","82561","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"771070","occ","","","82561","Stachyodes (Stachyodes) caespitosa","genus","3436","species not entered","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"771071","occ","","","82561","Stachyodes (Stachyodes) costulata","species","424980","variant of","Stachyodes costulata","species","424980","Late Givetian","","383.4","382.31","27779"
"771118","occ","","","82562","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"771126","occ","","","82563","Syringostroma sp.","genus","3449","","Syringostroma","genus","3449","Late Givetian","","383.4","382.31","27779"
"771131","occ","","","82563","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"771132","occ","","","82563","Stachyodes (Stachyodes) verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"771133","occ","","","82563","Stachyodes (Stachyodes) cf. verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"771134","occ","","","82563","Stachyodes (Stachyodes) costulata","species","424980","variant of","Stachyodes costulata","species","424980","Late Givetian","","383.4","382.31","27779"
"771151","occ","","","82564","Parallelopora sp.","genus","3409","","Parallelopora","genus","3409","Late Givetian","","383.4","382.31","27779"
"771161","occ","","","82564","Stachyodes sp.","genus","3436","","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"771162","occ","","","82564","Stachyodes (Stachyodes) verticillata","genus","3436","species not entered","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"771163","occ","","","82564","Stachyodes (Stachyodes) cf. caespitosa","genus","3436","species not entered","Stachyodes","genus","3436","Late Givetian","","383.4","382.31","27779"
"771164","occ","","","82564","Stachyodes (Stachyodes) cf. costulata","species","424980","variant of","Stachyodes costulata","species","424980","Late Givetian","","383.4","382.31","27779"
"771542","occ","","","82611","Parallelopora longitubulata","genus","3409","species not entered","Parallelopora","genus","3409","Frasnian","","382.31","372.15","27804"
"771558","occ","","","82612","Parallelopora kudebensis","genus","3409","species not entered","Parallelopora","genus","3409","Early Frasnian","Middle Frasnian","382.31","375.2","27804"
"773967","occ","","","83035","Syringostroma densum","genus","3449","species not entered","Syringostroma","genus","3449","Givetian","","387.95","382.31","27804"
"774582","occ","","","83110","Syringostroma barretti","species","319091","","Parallelostroma microporum","species","319092","Lochkovian","","419.62","413.02","25968"
"774950","occ","","","83221","Stachyodes paralleloporoides","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","Frasnian","387.95","372.15","27934"
"774951","occ","","","83221","Stachyodes costulata","species","424980","","Stachyodes costulata","species","424980","Givetian","Frasnian","387.95","372.15","27934"
"774952","occ","","","83221","Stachyodes regularis","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","Frasnian","387.95","372.15","27934"
"774953","occ","","","83221","Stachyodes densilamellata","genus","3436","species not entered","Stachyodes","genus","3436","Givetian","Frasnian","387.95","372.15","27934"
"774965","occ","","","83222","Stachyodes costulata","species","424980","","Stachyodes costulata","species","424980","Early Frasnian","","382.31","379","27934"
