"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Amphiporida"
"Access Time","Fri 2026-01-02 02:55:30 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Amphiporida"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0103"
"Records Found","461"
"Records Returned","461"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"735899","occ","","","79018","Amphipora aperta n. sp.","species","118297","","Amphipora aperta","species","118297","Lochkovian","","419.62","413.02","26539"
"735900","occ","","","79018","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Lochkovian","","419.62","413.02","26539"
"735901","occ","","","79018","Paramphipora fruticosa n. sp.","species","118298","","Paramphipora fruticosa","species","118298","Lochkovian","","419.62","413.02","26539"
"735902","occ","","","79018","Paramphipora agreste n. sp.","species","118299","","Paramphipora agreste","species","118299","Lochkovian","","419.62","413.02","26539"
"738693","occ","","","79359","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Ludlow","","426.7","422.7","26608"
"739328","occ","","","79468","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Wenlock","","432.9","426.7","26630"
"740184","occ","","","79573","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Emsian","","410.62","393.47","26699"
"741089","occ","","","79690","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Emsian","","410.62","393.47","26777"
"744745","occ","","","79890","Amphipora laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","26715"
"744746","occ","","","79890","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","26715"
"744747","occ","","","79890","Amphipora pervisiculata","genus","3346","species not entered","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","26715"
"744748","occ","","","79890","Amphipora pinguis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","26715"
"750514","occ","","","80272","Amphipora nomaxis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","26992"
"757102","occ","","","81014","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","27253"
"757529","occ","","","81054","Amphipora blochini","genus","3346","species not entered","Amphipora","genus","3346","Eifelian","","393.47","387.95","27273"
"757536","occ","","","81054","Amphipora pinguis","genus","3346","species not entered","Amphipora","genus","3346","Eifelian","","393.47","387.95","27273"
"758323","occ","","","81116","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","27313"
"758350","occ","","","81119","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","27314"
"758366","occ","","","81120","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","27314"
"763258","occ","","","81594","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Givetian","","387.95","382.31","27520"
"763259","occ","","","81594","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27520"
"763260","occ","","","81594","Amphipora pervesiculata","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27520"
"763261","occ","","","81594","Euryamphipora platyformis","species","134281","","Euryamphipora platyformis","species","134281","Givetian","","387.95","382.31","27520"
"763262","occ","","","81594","Euryamphipora mollis n. sp.","species","125819","","Euryamphipora mollis","species","125819","Givetian","","387.95","382.31","27520"
"763263","occ","","","81595","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Frasnian","","382.31","372.15","27520"
"763264","occ","","","81595","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27520"
"763265","occ","","","81595","Amphipora pervesiculata","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27520"
"763266","occ","","","81595","Euryamphipora platyformis","species","134281","","Euryamphipora platyformis","species","134281","Frasnian","","382.31","372.15","27520"
"763417","occ","","","81606","Stellopora spica","genus","121178","species not entered","Stellopora","genus","121178","Eifelian","","393.47","387.95","27534"
"764747","occ","","","76717","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Eifelian","","393.47","387.95","27574"
"764790","occ","","","81665","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","27580"
"764791","occ","","","81665","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","27580"
"766374","occ","","","81802","Stellopora magna","genus","121178","species not entered","Stellopora","genus","121178","Emsian","","410.62","393.47","27606"
"766375","occ","","","81802","Stellopora barba","genus","121178","species not entered","Stellopora","genus","121178","Emsian","","410.62","393.47","27606"
"766376","occ","","","81802","Stellopora fragilis","genus","121178","species not entered","Stellopora","genus","121178","Emsian","","410.62","393.47","27606"
"766893","occ","","","81859","Amphipora vacuite n. sp.","species","127812","","Amphipora vacuite","species","127812","Givetian","","387.95","382.31","27617"
"766895","occ","","","81859","Amphipora rhapida n. sp.","species","127813","","Amphipora rhapida","species","127813","Givetian","","387.95","382.31","27617"
"766896","occ","","","81859","Amphipora amplusa n. sp.","species","127814","","Amphipora amplusa","species","127814","Givetian","","387.95","382.31","27617"
"768476","occ","","","82100","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27679"
"768485","occ","","","82102","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","27679"
"768487","occ","","","82103","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","27679"
"768504","occ","","","82104","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27679"
"769336","occ","","","81731","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","","387.95","385.9","27711"
"770269","occ","","","82483","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Late Givetian","","383.4","382.31","27779"
"770270","occ","","","82483","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"770303","occ","","","82485","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"770304","occ","","","82485","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Late Givetian","","383.4","382.31","27779"
"770305","occ","","","82485","Amphipora ex gr. laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"771066","occ","","","82561","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"771067","occ","","","82561","Amphipora cf. ramosa","species","440592","","Amphipora ramosa","species","440591","Late Givetian","","383.4","382.31","27779"
"771068","occ","","","82561","Amphipora ex gr. laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"771113","occ","","","82562","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"771114","occ","","","82562","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Late Givetian","","383.4","382.31","27779"
"771115","occ","","","82562","Amphipora cf. ramosa","species","440592","","Amphipora ramosa","species","440591","Late Givetian","","383.4","382.31","27779"
"771116","occ","","","82562","Amphipora cf. angusta","genus","3346","species not entered","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"771117","occ","","","82562","Amphipora ex gr. laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"771128","occ","","","82563","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"771129","occ","","","82563","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Late Givetian","","383.4","382.31","27779"
"771130","occ","","","82563","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"771156","occ","","","82564","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"771157","occ","","","82564","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Late Givetian","","383.4","382.31","27779"
"771158","occ","","","82564","Amphipora cf. ramosa","species","440592","","Amphipora ramosa","species","440591","Late Givetian","","383.4","382.31","27779"
"771159","occ","","","82564","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"771160","occ","","","82564","Amphipora ex gr. laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27779"
"771184","occ","","","82565","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Late Givetian","","383.4","382.31","26037"
"773393","occ","","","82658","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","27871"
"773980","occ","","","83035","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Givetian","","387.95","382.31","27891"
"774944","occ","","","83221","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","27934"
"774945","occ","","","83221","Amphipora pinguis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","27934"
"774946","occ","","","83221","Amphipora pervesiculata","genus","3346","species not entered","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","27934"
"774947","occ","","","83221","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","27934"
"774948","occ","","","83221","Amphipora laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","27934"
"774949","occ","","","83221","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","27934"
"774963","occ","","","83222","Amphipora laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27934"
"774964","occ","","","83222","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Frasnian","","382.31","379","27934"
"774985","occ","","","83223","Amphipora laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27934"
"774986","occ","","","83223","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Frasnian","","382.31","379","27934"
"774999","occ","","","83224","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27934"
"775000","occ","","","83224","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27934"
"775001","occ","","","83224","Amphipora laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27934"
"775002","occ","","","83224","Amphipora moravica","species","131324","","Amphipora moravica","species","131324","Frasnian","","382.31","372.15","27934"
"775003","occ","","","83224","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","27934"
"775112","occ","","","83232","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27950"
"775113","occ","","","83232","Amphipora pinguis","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27950"
"775114","occ","","","83232","Amphipora pervesiculata","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27950"
"775115","occ","","","83232","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27950"
"775116","occ","","","83232","Amphipora laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27950"
"775135","occ","","","83233","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27950"
"775136","occ","","","83233","Amphipora pinguis","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27950"
"775137","occ","","","83233","Amphipora pervesiculata","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27950"
"775138","occ","","","83233","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27950"
"775139","occ","","","83233","Amphipora laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Early Frasnian","","382.31","379","27950"
"775149","occ","","","83234","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Early Givetian","","387.95","385.9","27950"
"775150","occ","","","83234","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Early Givetian","","387.95","385.9","27950"
"775159","occ","","","83235","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27950"
"775160","occ","","","83235","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Givetian","","387.95","382.31","27950"
"775161","occ","","","83235","Amphipora pinguis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27950"
"775174","occ","","","83236","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Late Frasnian","","375.2","372.15","27950"
"775175","occ","","","83236","Amphipora laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Late Frasnian","","375.2","372.15","27950"
"775176","occ","","","83236","Amphipora moravica n. sp.","species","131324","","Amphipora moravica","species","131324","Late Frasnian","","375.2","372.15","27950"
"775543","occ","","","83242","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Emsian","","410.62","393.47","27952"
"775572","occ","","","83244","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Givetian","","387.95","382.31","27952"
"775573","occ","","","83244","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"775574","occ","","","83244","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"775575","occ","","","83244","Amphipora aff. blokhini","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"775608","occ","","","83244","Amphipora pinguis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"775609","occ","","","83244","Amphipora yunnanense","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"775610","occ","","","83244","Amphipora aff. pervesiculata","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"775982","occ","","","83254","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Givetian","","387.95","382.31","27952"
"775983","occ","","","83254","Amphipora cf. laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"776045","occ","","","83258","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Eifelian","","393.47","387.95","27952"
"776053","occ","","","83259","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"776153","occ","","","83287","Amphipora vatustior","genus","3346","species not entered","Amphipora","genus","3346","Emsian","Eifelian","410.62","387.95","27952"
"776156","occ","","","83288","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Givetian","","387.95","382.31","27952"
"776157","occ","","","83288","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"776158","occ","","","83288","Amphipora cf. laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"776201","occ","","","83289","Paramphipora ex gr. dilucida","genus","115695","species not entered","Paramphipora","genus","115695","Lochkovian","Pragian","419.62","410.62","27952"
"776303","occ","","","83294","Amphipora alaiskienesis","genus","3346","species not entered","Amphipora","genus","3346","Emsian","","410.62","393.47","27952"
"776345","occ","","","83298","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Givetian","","387.95","382.31","27952"
"776346","occ","","","83298","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"776408","occ","","","83298","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"776413","occ","","","83298","Amphipora cf. lituata","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"776652","occ","","","83320","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Givetian","","387.95","382.31","27952"
"776653","occ","","","83320","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"776654","occ","","","83320","Amphipora angusta","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"776655","occ","","","83320","Amphipora diffilis","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"776707","occ","","","83322","Amphipora monotrosa","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","27952"
"776712","occ","","","83323","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27952"
"776713","occ","","","83323","Amphipora franca","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27952"
"776714","occ","","","83323","Amphipora recta","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27952"
"776715","occ","","","83323","Amphipora moravica","species","131324","","Amphipora moravica","species","131324","Frasnian","","382.31","372.15","27952"
"776716","occ","","","83323","Amphipora aff. laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27952"
"776885","occ","","","83340","Amphipora minima","genus","3346","species not entered","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","27952"
"776924","occ","","","83345","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27952"
"776936","occ","","","83345","Amphipora laxeperforata","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27952"
"776937","occ","","","83345","Amphipora pinguis","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27952"
"776938","occ","","","83345","Amphipora patokensis","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27952"
"776939","occ","","","83345","Amphipora pervesiculata","genus","3346","species not entered","Amphipora","genus","3346","Frasnian","","382.31","372.15","27952"
"778062","occ","","","83543","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Frasnian","","382.31","372.15","28028"
"778065","occ","","","83544","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Frasnian","","382.31","372.15","28028"
"778077","occ","","","83545","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Frasnian","","382.31","372.15","28028"
"778089","occ","","","83546","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Frasnian","","382.31","372.15","28028"
"778106","occ","","","83547","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Frasnian","","382.31","372.15","28028"
"778122","occ","","","83549","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Frasnian","","382.31","372.15","28028"
"778554","occ","","","83636","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Frasnian","","382.31","372.15","28052"
"779338","occ","","","83799","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Frasnian","","382.31","372.15","28144"
"780037","occ","","","83918","Stellopora pervesiculata","genus","121178","species not entered","Stellopora","genus","121178","Early Frasnian","","382.31","379","28111"
"780466","occ","","","83975","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","28133"
"780498","occ","","","83978","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Givetian","Frasnian","387.95","372.15","28134"
"780574","occ","","","83819","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Frasnian","","382.31","372.15","28144"
"780575","occ","","","83819","? Euryamphipora sp.","genus","3377","","Euryamphipora","genus","3377","Frasnian","","382.31","372.15","28144"
"780596","occ","","","84003","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Frasnian","","382.31","372.15","28144"
"782098","occ","","","81292","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Late Givetian","","383.4","382.31","27395"
"782329","occ","","","84302","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","28249"
"782553","occ","","","84336","Paramphipora cf. recta","genus","115695","species not entered","Paramphipora","genus","115695","Late Givetian","","383.4","382.31","28266"
"782596","occ","","","84339","Paramphipora sp.","genus","115695","","Paramphipora","genus","115695","Frasnian","","382.31","372.15","28266"
"782617","occ","","","84340","Paramphipora tschussovensis","genus","115695","species not entered","Paramphipora","genus","115695","Frasnian","","382.31","372.15","28266"
"782847","occ","","","84366","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Late Frasnian","","375.2","372.15","28266"
"782910","occ","","","84376","Amphipora perforata","genus","3346","species not entered","Amphipora","genus","3346","Early Famennian","","372.15","368.5","28276"
"782937","occ","","","84378","Paramphipora devonica","genus","115695","species not entered","Paramphipora","genus","115695","Late Frasnian","","375.2","372.15","28277"
"782938","occ","","","84378","Paramphipora maculosa","genus","115695","species not entered","Paramphipora","genus","115695","Late Frasnian","","375.2","372.15","28277"
"782939","occ","","","84378","Paramphipora perforata","genus","115695","species not entered","Paramphipora","genus","115695","Late Frasnian","","375.2","372.15","28277"
"783263","occ","","","84387","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Eifelian","","393.47","387.95","28277"
"783298","occ","","","84389","Euryamphipora platyformis n. gen. n. sp.","species","134281","","Euryamphipora platyformis","species","134281","Frasnian","","382.31","372.15","28280"
"783306","occ","","","84389","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","28280"
"783319","occ","","","84390","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","28280"
"783339","occ","","","84393","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","28280"
"783341","occ","","","84394","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","28280"
"784953","occ","","","84631","? Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","25300"
"785479","occ","","","84662","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","25300"
"785633","occ","","","84672","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","25300"
"785768","occ","","","84707","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","25300"
"785785","occ","","","74993","Euryamphipora sp.","genus","3377","","Euryamphipora","genus","3377","Givetian","","387.95","382.31","25300"
"785786","occ","","","74993","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","25300"
"787532","occ","","","49107","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Emsian","","410.62","399.5","13132"
"904607","occ","","","100946","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904618","occ","","","100947","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904619","occ","","","100950","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904659","occ","","","100932","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904660","occ","","","100936","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904661","occ","","","100940","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904687","occ","","","100956","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904688","occ","","","100957","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904702","occ","","","100958","? Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904706","occ","","","100969","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904707","occ","","","100970","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904733","occ","","","100972","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904734","occ","","","100981","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Late Devonian","","382.31","358.86","34502"
"904735","occ","","","100983","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904793","occ","","","100989","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904794","occ","","","100995","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904795","occ","","","100996","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904796","occ","","","101000","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904837","occ","","","101013","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Late Devonian","","382.31","358.86","34502"
"904882","occ","","","101420","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904974","occ","","","101493","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"904975","occ","","","101495","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"905023","occ","","","101514","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"905024","occ","","","101515","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"905028","occ","","","101521","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"905029","occ","","","101522","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"905030","occ","","","101528","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"937721","occ","","","108327","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Silurian","","443.1","419.62","34502"
"937727","occ","","","108317","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Silurian","","443.1","419.62","34502"
"937733","occ","","","108328","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Silurian","Devonian","443.1","358.86","34502"
"937958","occ","","","100944","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"937960","occ","","","100945","? Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"938088","occ","","","101426","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"938089","occ","","","101427","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"938093","occ","","","101431","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"938149","occ","","","101518","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Devonian","","419.62","358.86","34502"
"1173338","occ","","","151290","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Pragian","","413.02","410.62","48276"
"1215467","occ","","","158156","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Middle Frasnian","","379","375.2","51941"
"1215468","occ","","","158156","Euryamphipora sp.","genus","3377","","Euryamphipora","genus","3377","Middle Frasnian","","379","375.2","51941"
"1264078","occ","","","143798","Amphipora famosa","genus","3346","species not entered","Amphipora","genus","3346","Givetian","","387.95","382.31","54890"
"1264088","occ","","","143798","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Givetian","","387.95","382.31","54890"
"1268466","occ","","","24210","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Eifelian","","393.47","387.95","55178"
